,Unnamed: 0,SALE PRICE,latitude,longitude,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,TAX CLASS = 1,TAX CLASS = 2,RESIDENTIAL,One Family Dwellings,Two Family Dwellings,Walk Up Apartments,Elevator Apartments,Condominiums,MIXED_USE,COMMERCIAL_BUILDINGS,INDUSTRIAL_BUILDINGS,VACANT_LOTS,CIVIC_USE,GOVERNMENT_BLDG,Apt Floor_mv,Apt Floor STAN,LAND SQUARE FEET_mv,LAND SQUARE FEET STAN,BUILD_YEAR(1800-1900),BUILD_YEAR(1900-2000),BUILD_YEAR(2000-2019)
11459,11459,1525000,40.78909210000001,-73.96894719,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.004011682556734255,0,1,0
11460,11460,4350000,40.79078060000001,-73.96712142,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0033766393626068663,0,1,0
11461,11461,5900000,40.79115785,-73.96705056,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.00429143726780359,0,1,0
11462,11462,9600000,40.7907789,-73.96614029999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0037291302985542276,0,1,0
11463,11463,2000000,40.78396729999999,-73.9787094,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005804910254688689,0,1,0
11464,11464,2000000,40.78396729999999,-73.9787094,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005804910254688689,0,1,0
11465,11465,23000000,40.78915745,-73.97501293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.006263707980842397,0,1,0
11466,11466,7200000,40.78945915,-73.97411231,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005653842710711249,0,1,0
11467,11467,8600000,40.7894797,-73.9739787,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005653842710711249,0,1,0
11468,11468,8600000,40.789541,-73.97393559999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005653842710711249,0,1,0
11469,11469,8600000,40.7895876,-73.97385009999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0058524685555704755,0,1,0
11470,11470,3800000,40.7864203,-73.98040699,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.003519314265252227,0,1,0
11471,11471,8375000,40.7904035,-73.97792153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.00429143726780359,0,1,0
11472,11472,3900000,40.7915523,-73.97674244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0028842710711248377,0,1,0
11473,11473,8900000,40.79293595,-73.97620055,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.005430038941855781,0,1,0
11474,11474,18300000,40.78462655,-73.98057154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.011634998433373619,0,1,0
11475,11475,30000000,40.795081,-73.97552394,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.019781455619712635,0,1,0
11476,11476,690000,40.78343305,-73.97246052,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11477,11477,525000,40.7836258,-73.97192381,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11478,11478,1595000,40.7836258,-73.97192381,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11479,11479,725000,40.7836258,-73.97192381,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11480,11480,902500,40.7841436,-73.97314491,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11481,11481,1630000,40.78434175,-73.97263819999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11482,11482,1500000,40.7850599,-73.97036561,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11483,11483,935000,40.78683565,-73.9703918,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11484,11484,675000,40.7876551,-73.97038915,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11485,11485,1400000,40.787953,-73.97019457,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11486,11486,399000,40.7888843,-73.96945446,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11487,11487,448750,40.7888843,-73.96945446,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11488,11488,2495000,40.79183155,-73.96565071,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11489,11489,680000,40.782942,-73.97622535,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11490,11490,999000,40.78323835,-73.97689741,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11491,11491,13000,40.7835365,-73.97654527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11492,11492,343000,40.7835365,-73.97654527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11493,11493,17000,40.7835365,-73.97654527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11494,11494,13000,40.7835365,-73.97654527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11495,11495,1650000,40.7835365,-73.97654527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11496,11496,1055000,40.78305625,-73.97551311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,1,0,0
11497,11497,570000,40.7837061,-73.97604606,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11498,11498,949250,40.7838672,-73.97547948,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11499,11499,780000,40.7844002,-73.97574704,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11500,11500,950000,40.78471065,-73.97646442,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11501,11501,685000,40.7867526,-73.97444240000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11502,11502,999000,40.78667525,-73.97427703,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11503,11503,676000,40.7872077,-73.97226224,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11504,11504,375000,40.7893135,-73.97233642,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11505,11505,1400000,40.78710035,-73.97629872,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11506,11506,2050000,40.78705425,-73.97623131,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11507,11507,347000,40.79171535,-73.9754476,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11508,11508,287500,40.7915046,-73.97290557,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11509,11509,790000,40.7915046,-73.97290557,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11510,11510,950000,40.7915046,-73.97290557,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11511,11511,1100000,40.7915658,-73.97293359,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11512,11512,405000,40.7940338,-73.9737654,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11513,11513,412500,40.79413115,-73.97308825,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11514,11514,1450000,40.78667245,-73.98012398,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11515,11515,3050000,40.78884945,-73.97942706,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11516,11516,620000,40.79025945,-73.97755575,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11517,11517,575000,40.79049075,-73.97810726,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11518,11518,1150000,40.79116955,-73.97684729,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.13636363636363635,1,0.01509227413629082,0,1,0
11519,11519,1407729,40.7832172,-73.97414549999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,1,0
11520,11520,1165000,40.7832172,-73.97414549999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,1,0
11521,11521,775000,40.78300845,-73.97344155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,1,0.01509227413629082,0,1,0
11522,11522,865000,40.78300845,-73.97344155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11523,11523,5300000,40.7826344,-73.97276219999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11524,11524,785000,40.7825998,-73.97244603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11525,11525,999000,40.7825998,-73.97244603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11526,11526,95436,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.11154100085045432,0,1,0
11527,11527,5600000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13636363636363635,1,0.01509227413629082,0,1,0
11528,11528,598241,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.11154100085045432,0,1,0
11529,11529,5540000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11530,11530,7000000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11531,11531,6750000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11532,11532,6600000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.22727272727272727,1,0.01509227413629082,0,1,0
11533,11533,20500000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11534,11534,5607500,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
11535,11535,4825000,40.78222122,-73.97196614,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11536,11536,15000000,40.7824621,-73.97162229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11537,11537,2354700,40.78314995,-73.97278303,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10227272727272728,1,0.01509227413629082,0,1,0
11538,11538,475000,40.78314995,-73.97278303,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11539,11539,1265086,40.78368025,-73.97298313,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11540,11540,2400000,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
11541,11541,410000,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11542,11542,366000,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11543,11543,1337700,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1590909090909091,1,0.01509227413629082,0,1,0
11544,11544,3212300,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1590909090909091,1,0.01509227413629082,0,1,0
11545,11545,375000,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11546,11546,975000,40.7830511,-73.9711777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,1,0
11547,11547,710000,40.78393375,-73.97257117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11548,11548,997885,40.78393375,-73.97257117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11549,11549,3461600,40.783602,-73.9707748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11550,11550,452500,40.783602,-73.9707748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11551,11551,2375000,40.783602,-73.9707748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11552,11552,2450000,40.783602,-73.9707748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11553,11553,3875000,40.783602,-73.9707748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,1,0
11554,11554,2665000,40.783602,-73.9707748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11555,11555,429000,40.7849556,-73.9728817,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11556,11556,629000,40.7845803,-73.97116437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11557,11557,1420000,40.7845803,-73.97116437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11558,11558,1060000,40.7845803,-73.97116437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11559,11559,1400000,40.7845803,-73.97116437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
11560,11560,690000,40.78512070000001,-73.9696669,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11561,11561,4325000,40.7856655,-73.96931020000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11562,11562,8475000,40.786211,-73.9688886,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11563,11563,17750000,40.786211,-73.9688886,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11564,11564,3900000,40.786211,-73.9688886,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11565,11565,995000,40.7871951,-73.9681503,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11566,11566,5995000,40.7871951,-73.9681503,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11567,11567,20772,40.7888238,-73.97018229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
11568,11568,35000,40.7888238,-73.97018229999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13636363636363635,1,0.01509227413629082,0,1,0
11569,11569,420000,40.7878725,-73.96812365,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11570,11570,3850000,40.7883188,-73.96748985,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
11571,11571,4300000,40.7883188,-73.96748985,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.11363636363636363,1,0.01509227413629082,0,1,0
11572,11572,9900000,40.7883188,-73.96748985,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11573,11573,5300000,40.7883188,-73.96748985,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.20454545454545456,1,0.01509227413629082,0,1,0
11574,11574,6825000,40.7883188,-73.96748985,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
11575,11575,925000,40.78888060000001,-73.9669415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
11576,11576,400000,40.78888060000001,-73.9669415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.07954545454545454,1,0.01509227413629082,0,1,0
11577,11577,3000000,40.78888060000001,-73.9669415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.22727272727272727,1,0.01509227413629082,0,1,0
11578,11578,15000000,40.78888060000001,-73.9669415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.25,1,0.01509227413629082,0,1,0
11579,11579,1595000,40.78888060000001,-73.9669415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11580,11580,835000,40.78888060000001,-73.9669415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11581,11581,1225000,40.78981395,-73.96771792,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.045454545454545456,1,0.01509227413629082,0,1,0
11582,11582,1400000,40.789312,-73.96677790000003,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11583,11583,3800000,40.789312,-73.96677790000003,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.18181818181818182,1,0.01509227413629082,0,1,0
11584,11584,590000,40.78992495,-73.96708352,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11585,11585,435000,40.7908211,-73.96818391,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
11586,11586,2495000,40.790288,-73.9671483,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11587,11587,2775000,40.7901126,-73.9660306,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11588,11588,2250000,40.7902699,-73.9659172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11589,11589,680000,40.7902699,-73.9659172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.056818181818181816,1,0.01509227413629082,0,1,0
11590,11590,738231,40.79156485,-73.96705313,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.06818181818181818,1,0.01509227413629082,0,1,0
11591,11591,1589500,40.79207095,-73.96721190000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.011363636363636364,1,0.01509227413629082,0,1,0
11592,11592,664000,40.79207095,-73.96721190000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11593,11593,719000,40.79207095,-73.96721190000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03409090909090909,1,0.01509227413629082,0,1,0
11594,11594,2450000,40.79207095,-73.96721190000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0.01509227413629082,0,1,0
11595,11595,925000,40.79207095,-73.96721190000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728,1,0.01509227413629082,0,1,0
